time,pres,depth,cond,sal,temp,dens,oxy_mg
25-Aug-2021 23:10:26,43.827,43.455,3.452018,33.6733,7.472,26.3088,1.36842
25-Aug-2021 23:20:27,43.76,43.389,3.452006,33.6762,7.4689,26.3114,1.34698
25-Aug-2021 23:30:26,43.648,43.277,3.452012,33.678,7.4672,26.3131,1.33349
25-Aug-2021 23:40:27,43.599,43.229,3.45206,33.6775,7.4682,26.3126,1.34362
25-Aug-2021 23:50:26,43.58,43.21,3.452114,33.6779,7.4684,26.3129,1.33461
26-Aug-2021 00:00:27,43.54,43.17,3.45215,33.6756,7.4713,26.3106,1.35538
26-Aug-2021 00:10:27,43.432,43.064,3.452263,33.6729,7.4753,26.308,1.38957
26-Aug-2021 00:20:26,43.408,43.04,3.45237,33.6708,7.4787,26.3059,1.41188
26-Aug-2021 00:30:27,43.314,42.947,3.452502,33.6661,7.4851,26.3012,1.47691
26-Aug-2021 00:40:26,43.204,42.837,3.452585,33.6624,7.4898,26.2976,1.51205
26-Aug-2021 00:50:27,43.167,42.801,3.452633,33.6589,7.494,26.2943,1.54011
26-Aug-2021 01:00:26,43.023,42.658,3.452681,33.6539,7.4998,26.2896,1.59267
26-Aug-2021 01:10:27,43.011,42.646,3.452734,33.6522,7.5021,26.2879,1.61551
26-Aug-2021 01:20:26,42.913,42.549,3.452758,33.6486,7.5061,26.2845,1.65023
26-Aug-2021 01:30:27,42.897,42.533,3.452782,33.6457,7.5094,26.2818,1.68524
26-Aug-2021 01:40:27,42.738,42.376,3.45277,33.6421,7.5131,26.2783,1.72568
26-Aug-2021 01:50:26,42.566,42.205,3.452764,33.6378,7.5175,26.2744,1.75827
26-Aug-2021 02:00:27,42.459,42.099,3.452734,33.6325,7.5227,26.2695,1.8059
26-Aug-2021 02:10:26,42.466,42.106,3.45274,33.6277,7.5277,26.265,1.84194
26-Aug-2021 02:20:27,42.325,41.966,3.452728,33.6227,7.5328,26.2604,1.87942
26-Aug-2021 02:30:26,42.179,41.822,3.452704,33.6171,7.5384,26.2551,1.92351
26-Aug-2021 02:40:27,41.943,41.587,3.452763,33.6048,7.5519,26.2435,1.99092
26-Aug-2021 02:50:26,42.014,41.658,3.452805,33.5996,7.5577,26.2386,2.01673
26-Aug-2021 03:00:27,41.975,41.619,3.452811,33.597,7.5604,26.2362,2.02778
26-Aug-2021 03:10:27,41.906,41.55,3.452781,33.5924,7.5649,26.232,2.05353
26-Aug-2021 03:20:26,41.827,41.472,3.452668,33.5897,7.5665,26.2296,2.07616
26-Aug-2021 03:30:27,41.789,41.434,3.452464,33.5876,7.5664,26.228,2.10494
26-Aug-2021 03:40:26,41.768,41.414,3.452333,33.5871,7.5655,26.2277,2.11585
26-Aug-2021 03:50:27,41.713,41.359,3.452058,33.5874,7.5621,26.2284,2.13298
26-Aug-2021 04:00:26,41.779,41.424,3.452124,33.5837,7.5667,26.2248,2.14314
26-Aug-2021 04:10:27,41.83,41.475,3.451754,33.5811,7.5652,26.223,2.20093
26-Aug-2021 04:20:26,41.901,41.546,3.451623,33.58,7.5648,26.2222,2.22731
26-Aug-2021 04:30:27,41.821,41.467,3.451569,33.5763,7.5681,26.2188,2.24034
26-Aug-2021 04:40:27,41.774,41.42,3.451473,33.5704,7.5731,26.2135,2.27096
26-Aug-2021 04:50:26,41.713,41.359,3.451407,33.5658,7.5772,26.2093,2.28971
26-Aug-2021 05:00:27,41.732,41.378,3.451366,33.565,7.5776,26.2086,2.28675
26-Aug-2021 05:10:26,41.748,41.394,3.451336,33.5658,7.5763,26.2094,2.29259
26-Aug-2021 05:20:27,41.883,41.528,3.451282,33.5656,7.5759,26.2093,2.29552
26-Aug-2021 05:30:26,41.803,41.448,3.451276,33.5654,7.576,26.2092,2.29952
26-Aug-2021 05:40:27,41.837,41.482,3.451258,33.5648,7.5765,26.2086,2.29979
26-Aug-2021 05:50:26,42.092,41.735,3.451187,33.5588,7.5818,26.2031,2.3314
26-Aug-2021 06:00:27,42.05,41.693,3.451061,33.553,7.5864,26.1979,2.36225
26-Aug-2021 06:10:27,42.215,41.857,3.451073,33.5526,7.5869,26.1975,2.36793
26-Aug-2021 06:20:26,42.277,41.918,3.451025,33.5492,7.5898,26.1944,2.38368
26-Aug-2021 06:30:27,42.328,41.969,3.451043,33.5471,7.5922,26.1924,2.39363
26-Aug-2021 06:40:26,42.343,41.984,3.451073,33.5461,7.5936,26.1914,2.397
26-Aug-2021 06:50:27,42.48,42.119,3.451121,33.5444,7.5957,26.1898,2.41106
26-Aug-2021 07:00:26,42.539,42.178,3.451139,33.5431,7.5973,26.1885,2.41183
26-Aug-2021 07:10:27,42.595,42.234,3.451151,33.5421,7.5984,26.1877,2.41699
26-Aug-2021 07:20:26,42.897,42.533,3.451133,33.5426,7.5976,26.1881,2.42402
26-Aug-2021 07:30:27,42.74,42.377,3.451115,33.5397,7.6005,26.1854,2.43594
26-Aug-2021 07:40:27,42.886,42.523,3.451067,33.5424,7.5971,26.188,2.42023
26-Aug-2021 07:50:26,42.886,42.522,3.451067,33.5465,7.5928,26.1919,2.3873
26-Aug-2021 08:00:27,42.957,42.592,3.451091,33.5504,7.589,26.1955,2.37693
26-Aug-2021 08:10:26,43.095,42.729,3.451133,33.5515,7.5882,26.1965,2.36781
26-Aug-2021 08:20:27,43.033,42.668,3.451145,33.5523,7.5876,26.1972,2.36266
26-Aug-2021 08:30:26,43.313,42.945,3.451157,33.5529,7.587,26.1977,2.36337
26-Aug-2021 08:40:27,43.282,42.915,3.451175,33.5527,7.5874,26.1975,2.34834
26-Aug-2021 08:50:26,43.405,43.037,3.451247,33.554,7.5868,26.1986,2.34095
26-Aug-2021 09:00:27,43.426,43.058,3.451474,33.5595,7.5836,26.2034,2.3004
26-Aug-2021 09:10:27,43.553,43.183,3.451659,33.5634,7.5816,26.2068,2.25477
26-Aug-2021 09:20:26,43.462,43.093,3.451766,33.5659,7.5803,26.2089,2.24226
26-Aug-2021 09:30:27,43.634,43.264,3.45176,33.5662,7.5798,26.2092,2.24093
26-Aug-2021 09:40:26,43.575,43.205,3.451987,33.575,7.5732,26.2171,2.1843
26-Aug-2021 09:50:27,43.663,43.293,3.452023,33.5779,7.5706,26.2198,2.1728
26-Aug-2021 10:00:26,43.661,43.29,3.452023,33.5798,7.5686,26.2215,2.16167
26-Aug-2021 10:10:27,43.71,43.339,3.452035,33.5803,7.5682,26.222,2.16231
26-Aug-2021 10:20:26,43.687,43.316,3.452041,33.5826,7.5659,26.2241,2.15085
26-Aug-2021 10:30:27,43.626,43.255,3.452059,33.5875,7.5611,26.2286,2.1346
26-Aug-2021 10:40:27,43.667,43.296,3.452041,33.5929,7.5553,26.2337,2.1297
26-Aug-2021 10:50:26,43.578,43.208,3.452011,33.5969,7.5508,26.2375,2.12236
26-Aug-2021 11:00:27,43.8,43.429,3.452077,33.5988,7.5495,26.2392,2.11238
26-Aug-2021 11:10:26,43.727,43.356,3.452101,33.6016,7.547,26.2417,2.10672
26-Aug-2021 11:20:27,43.698,43.327,3.452113,33.6013,7.5474,26.2415,2.10787
26-Aug-2021 11:30:26,43.601,43.231,3.452143,33.6012,7.5479,26.2413,2.10262
26-Aug-2021 11:40:27,43.488,43.119,3.452149,33.6008,7.5484,26.2409,2.10489
26-Aug-2021 11:50:26,43.447,43.078,3.452155,33.5993,7.5501,26.2395,2.10972
26-Aug-2021 12:00:27,43.388,43.02,3.452274,33.604,7.5465,26.2437,2.07631
26-Aug-2021 12:10:27,43.356,42.988,3.45228,33.6029,7.5478,26.2426,2.07956
26-Aug-2021 12:20:26,43.198,42.831,3.452376,33.607,7.5446,26.2463,2.05651
26-Aug-2021 12:30:27,43.134,42.768,3.452358,33.6058,7.5458,26.2452,2.06808
26-Aug-2021 12:40:26,43.073,42.708,3.452334,33.6037,7.5477,26.2432,2.07431
26-Aug-2021 12:50:27,43.018,42.653,3.452286,33.6011,7.5498,26.241,2.09065
26-Aug-2021 13:00:26,42.943,42.578,3.452268,33.5998,7.551,26.2398,2.10207
26-Aug-2021 13:10:27,42.91,42.546,3.452238,33.5979,7.5527,26.238,2.10889
26-Aug-2021 13:20:26,42.842,42.479,3.452172,33.595,7.555,26.2354,2.1281
26-Aug-2021 13:30:27,42.697,42.335,3.452154,33.5939,7.556,26.2344,2.12709
26-Aug-2021 13:40:27,42.635,42.274,3.45216,33.5932,7.5568,26.2337,2.13483
26-Aug-2021 13:50:26,42.416,42.056,3.452154,33.5921,7.5579,26.2327,2.14278
26-Aug-2021 14:00:27,42.392,42.033,3.452184,33.5919,7.5586,26.2324,2.1404
26-Aug-2021 14:10:26,42.259,41.9,3.452244,33.5924,7.5588,26.2328,2.13488
26-Aug-2021 14:20:27,42.399,42.04,3.452292,33.591,7.5607,26.2314,2.14063
26-Aug-2021 14:30:26,42.012,41.656,3.452327,33.5902,7.5621,26.2306,2.13755
26-Aug-2021 14:40:27,42.042,41.685,3.452381,33.5882,7.5647,26.2287,2.15102
26-Aug-2021 14:50:26,42.005,41.649,3.452393,33.5868,7.5663,26.2273,2.15609
26-Aug-2021 15:00:27,41.846,41.491,3.452482,33.5867,7.5675,26.2271,2.15078
26-Aug-2021 15:10:27,41.883,41.528,3.452602,33.5854,7.5701,26.2257,2.15271
26-Aug-2021 15:20:26,41.855,41.5,3.452703,33.5839,7.5729,26.2241,2.15719
26-Aug-2021 15:30:27,41.792,41.437,3.452876,33.5827,7.5761,26.2227,2.15383
26-Aug-2021 15:40:26,41.747,41.393,3.452972,33.5837,7.5761,26.2235,2.14286
26-Aug-2021 15:50:27,41.755,41.401,3.453073,33.583,7.578,26.2226,2.14599
26-Aug-2021 16:00:26,41.617,41.264,3.453175,33.5811,7.5811,26.2208,2.1484
26-Aug-2021 16:10:27,41.543,41.191,3.453205,33.581,7.5817,26.2206,2.14286
26-Aug-2021 16:20:26,41.619,41.266,3.453294,33.58,7.5836,26.2196,2.15147
26-Aug-2021 16:30:27,41.528,41.176,3.45336,33.5798,7.5846,26.2192,2.15136
26-Aug-2021 16:40:27,41.675,41.321,3.453456,33.578,7.5875,26.2174,2.17032
26-Aug-2021 16:50:26,41.615,41.262,3.453551,33.5772,7.5894,26.2165,2.17706
26-Aug-2021 17:00:27,41.64,41.287,3.453647,33.5775,7.5901,26.2166,2.17123
26-Aug-2021 17:10:26,41.5,41.148,3.453748,33.5756,7.5933,26.2146,2.18492
26-Aug-2021 17:20:27,41.66,41.307,3.453999,33.575,7.5966,26.2138,2.19253
26-Aug-2021 17:30:26,41.622,41.269,3.454536,33.5766,7.6011,26.2143,2.18129
26-Aug-2021 17:40:27,41.612,41.259,3.454835,33.5765,7.6045,26.2138,2.18
26-Aug-2021 17:50:26,41.556,41.203,3.455074,33.5796,7.604,26.2163,2.14769
26-Aug-2021 18:00:27,41.744,41.39,3.455199,33.5825,7.6023,26.2188,2.12427
26-Aug-2021 18:10:27,41.73,41.376,3.455098,33.5836,7.6,26.22,2.12215
26-Aug-2021 18:20:26,41.821,41.467,3.454949,33.5827,7.5992,26.2194,2.13405
26-Aug-2021 18:30:27,41.918,41.563,3.454847,33.5848,7.5959,26.2216,2.12495
26-Aug-2021 18:40:26,42.197,41.839,3.454758,33.5785,7.6013,26.2158,2.1759
26-Aug-2021 18:50:27,42.02,41.664,3.454674,33.5774,7.6015,26.2149,2.18575
26-Aug-2021 19:00:26,42.289,41.93,3.454638,33.5715,7.6071,26.2095,2.21441
26-Aug-2021 19:10:27,42.396,42.037,3.454668,33.5681,7.6109,26.2063,2.23638
26-Aug-2021 19:20:26,42.515,42.154,3.454686,33.564,7.6153,26.2024,2.26181
26-Aug-2021 19:30:27,42.58,42.218,3.45459,33.5619,7.6163,26.2007,2.27382
26-Aug-2021 19:40:27,42.562,42.201,3.454525,33.5584,7.6193,26.1974,2.29297
26-Aug-2021 19:50:26,42.674,42.312,3.45431,33.5524,7.623,26.1922,2.32971
26-Aug-2021 20:00:27,42.826,42.463,3.454232,33.5478,7.6269,26.1881,2.34648
26-Aug-2021 20:10:26,42.835,42.472,3.454094,33.5406,7.6328,26.1815,2.39029
26-Aug-2021 20:20:27,42.837,42.473,3.454196,33.5429,7.6315,26.1835,2.36682
26-Aug-2021 20:30:26,43.029,42.664,3.454124,33.5382,7.6355,26.1793,2.39996
26-Aug-2021 20:40:27,43.141,42.775,3.454011,33.5333,7.6393,26.1749,2.41962
26-Aug-2021 20:50:26,43.233,42.866,3.453969,33.5317,7.6404,26.1734,2.43509
26-Aug-2021 21:00:27,43.322,42.954,3.45379,33.5263,7.644,26.1687,2.46375
26-Aug-2021 21:10:27,43.342,42.975,3.453575,33.5192,7.6489,26.1625,2.50843
26-Aug-2021 21:20:26,43.395,43.027,3.453557,33.5151,7.653,26.1586,2.53922
26-Aug-2021 21:30:27,43.433,43.064,3.453545,33.5148,7.6531,26.1583,2.53998
26-Aug-2021 21:40:26,43.451,43.083,3.453509,33.5149,7.6526,26.1586,2.53828
26-Aug-2021 21:50:27,43.586,43.216,3.45336,33.5129,7.6529,26.1569,2.54814
26-Aug-2021 22:00:26,43.573,43.203,3.453127,33.5102,7.6531,26.1547,2.56456
26-Aug-2021 22:10:27,43.743,43.372,3.45284,33.5075,7.6527,26.1527,2.57615
26-Aug-2021 22:20:26,43.713,43.342,3.452584,33.5054,7.652,26.1511,2.59087
26-Aug-2021 22:30:27,43.848,43.476,3.452124,33.5017,7.6506,26.1485,2.62213
26-Aug-2021 22:40:27,43.784,43.412,3.451855,33.5004,7.6489,26.1477,2.63335
26-Aug-2021 22:50:26,43.752,43.381,3.451628,33.4992,7.6476,26.1469,2.64205
26-Aug-2021 23:00:27,43.786,43.415,3.451467,33.4986,7.6465,26.1466,2.6473
26-Aug-2021 23:10:26,43.8,43.428,3.451366,33.4982,7.6458,26.1464,2.66001
26-Aug-2021 23:20:27,43.761,43.39,3.451103,33.4966,7.6445,26.1453,2.67072
26-Aug-2021 23:30:26,43.672,43.301,3.450971,33.4963,7.6434,26.1452,2.67131
26-Aug-2021 23:40:27,43.619,43.249,3.450888,33.4954,7.6434,26.1446,2.67217
26-Aug-2021 23:50:26,43.661,43.29,3.450852,33.4953,7.6431,26.1444,2.66816
27-Aug-2021 00:00:27,43.719,43.348,3.450816,33.4951,7.6429,26.1443,2.66706
27-Aug-2021 00:10:27,43.524,43.155,3.450703,33.4941,7.6428,26.1435,2.67682
27-Aug-2021 00:20:26,43.418,43.05,3.450673,33.4937,7.6428,26.1433,2.68453
27-Aug-2021 00:30:27,43.471,43.102,3.450667,33.4935,7.643,26.1431,2.68883
27-Aug-2021 00:40:26,43.508,43.139,3.450697,33.4933,7.6435,26.1428,2.68534
27-Aug-2021 00:50:27,43.268,42.901,3.450697,33.4921,7.6449,26.1417,2.68694
27-Aug-2021 01:00:26,43.421,43.052,3.450786,33.4929,7.6449,26.1423,2.68005
27-Aug-2021 01:10:27,43.098,42.733,3.450792,33.4912,7.6469,26.1407,2.69053
27-Aug-2021 01:20:26,43.172,42.806,3.450858,33.4913,7.6476,26.1407,2.67837
27-Aug-2021 01:30:27,43.019,42.654,3.450911,33.4887,7.651,26.1381,2.6972
27-Aug-2021 01:40:27,43.046,42.68,3.45075,33.4848,7.6531,26.1348,2.72214
27-Aug-2021 01:50:26,42.967,42.603,3.450619,33.4822,7.6544,26.1326,2.73235
27-Aug-2021 02:00:27,42.808,42.445,3.450434,33.4792,7.6555,26.13,2.75269
27-Aug-2021 02:10:26,42.739,42.377,3.45032,33.4771,7.6565,26.1282,2.77072
27-Aug-2021 02:20:27,42.651,42.289,3.450314,33.4756,7.658,26.1269,2.78121
27-Aug-2021 02:30:26,42.637,42.275,3.450469,33.4742,7.6612,26.1253,2.79048
27-Aug-2021 02:40:27,42.432,42.072,3.450577,33.474,7.6627,26.1249,2.77904
27-Aug-2021 02:50:26,42.41,42.05,3.450595,33.4735,7.6635,26.1244,2.77673
27-Aug-2021 03:00:27,42.382,42.023,3.45066,33.4726,7.6651,26.1235,2.78556
27-Aug-2021 03:10:27,42.202,41.844,3.450457,33.4681,7.6677,26.1196,2.82081
27-Aug-2021 03:20:26,42.174,41.816,3.450445,33.464,7.6718,26.1157,2.85704
27-Aug-2021 03:30:27,42.136,41.779,3.450463,33.4633,7.6727,26.1151,2.87326
27-Aug-2021 03:40:26,42.161,41.803,3.451007,33.4707,7.6711,26.1211,2.81154
27-Aug-2021 03:50:27,42.091,41.734,3.450708,33.465,7.6737,26.1163,2.87388
27-Aug-2021 04:00:26,42.011,41.655,3.450654,33.4648,7.6734,26.1162,2.8676
27-Aug-2021 04:10:27,42.015,41.659,3.45029,33.463,7.6712,26.1151,2.90611
27-Aug-2021 04:20:26,42.011,41.655,3.450439,33.4646,7.6712,26.1163,2.88635
27-Aug-2021 04:30:27,41.915,41.56,3.450397,33.4653,7.67,26.1171,2.87666
27-Aug-2021 04:40:27,41.831,41.477,3.450362,33.4654,7.6695,26.1172,2.87612
27-Aug-2021 04:50:26,41.891,41.536,3.450433,33.4657,7.6701,26.1173,2.87063
27-Aug-2021 05:00:27,41.942,41.587,3.450111,33.4662,7.6659,26.1184,2.87037
27-Aug-2021 05:10:26,41.853,41.498,3.450141,33.4671,7.6653,26.1191,2.86201
27-Aug-2021 05:20:27,41.85,41.496,3.450123,33.4691,7.663,26.121,2.84746
27-Aug-2021 05:30:26,41.823,41.468,3.450236,33.4705,7.6629,26.1221,2.84605
27-Aug-2021 05:40:27,41.908,41.553,3.450147,33.4709,7.6615,26.1226,2.83696
27-Aug-2021 05:50:26,41.857,41.502,3.450218,33.4722,7.6609,26.1238,2.82575
27-Aug-2021 06:00:27,41.915,41.559,3.45035,33.4736,7.6609,26.1249,2.81513
27-Aug-2021 06:10:27,41.896,41.54,3.450481,33.4757,7.6602,26.1266,2.8025
27-Aug-2021 06:20:26,41.856,41.501,3.450487,33.4769,7.6591,26.1277,2.7879
27-Aug-2021 06:30:27,42.061,41.705,3.450457,33.4769,7.6586,26.1278,2.78028
27-Aug-2021 06:40:26,41.991,41.635,3.450595,33.4786,7.6584,26.1292,2.76327
27-Aug-2021 06:50:27,42.104,41.747,3.45075,33.4794,7.6592,26.1297,2.75236
27-Aug-2021 07:00:26,42.069,41.712,3.450953,33.48,7.6609,26.1299,2.73642
27-Aug-2021 07:10:27,42.14,41.782,3.451305,33.4807,7.664,26.13,2.71699
27-Aug-2021 07:20:26,42.247,41.889,3.451442,33.4818,7.6644,26.1308,2.70785
27-Aug-2021 07:30:27,42.276,41.918,3.451705,33.4835,7.6656,26.1319,2.68503
27-Aug-2021 07:40:27,42.526,42.166,3.451914,33.4855,7.6657,26.1335,2.66471
27-Aug-2021 07:50:26,42.519,42.158,3.45207,33.4874,7.6655,26.135,2.63568
27-Aug-2021 08:00:27,42.563,42.202,3.452685,33.4939,7.6656,26.1401,2.57347
27-Aug-2021 08:10:26,42.746,42.383,3.453204,33.4982,7.6669,26.1433,2.53215
27-Aug-2021 08:20:27,42.634,42.273,3.453103,33.5008,7.6631,26.1459,2.50739
27-Aug-2021 08:30:26,42.802,42.439,3.453682,33.5088,7.6612,26.1525,2.43177
27-Aug-2021 08:40:27,42.856,42.492,3.453957,33.5127,7.6602,26.1557,2.39895
27-Aug-2021 08:50:26,42.978,42.613,3.454184,33.5159,7.6593,26.1584,2.36195
27-Aug-2021 09:00:27,43.023,42.658,3.454333,33.5204,7.6563,26.1623,2.3213
27-Aug-2021 09:10:27,43.145,42.779,3.454477,33.5241,7.654,26.1655,2.2821
27-Aug-2021 09:20:26,43.166,42.8,3.454584,33.5257,7.6536,26.1669,2.25748
27-Aug-2021 09:30:27,43.228,42.862,3.454704,33.5277,7.6527,26.1686,2.23053
27-Aug-2021 09:40:26,43.361,42.994,3.454972,33.5309,7.6524,26.1711,2.19953
27-Aug-2021 09:50:27,43.25,42.883,3.454996,33.5313,7.6523,26.1714,2.18579
27-Aug-2021 10:00:26,43.422,43.053,3.455086,33.5323,7.6521,26.1723,2.17465
27-Aug-2021 10:10:27,43.23,42.863,3.455193,33.5332,7.6526,26.1729,2.15818
27-Aug-2021 10:20:26,43.612,43.242,3.455265,33.5337,7.6526,26.1733,2.152
27-Aug-2021 10:30:27,43.328,42.96,3.455289,33.5343,7.6524,26.1738,2.14216
27-Aug-2021 10:40:27,43.501,43.132,3.455349,33.5348,7.6525,26.1742,2.13301
27-Aug-2021 10:50:26,43.55,43.181,3.455409,33.5346,7.6533,26.1739,2.12755
27-Aug-2021 11:00:27,43.555,43.185,3.455444,33.5346,7.6538,26.1738,2.12265
27-Aug-2021 11:10:26,43.895,43.522,3.45551,33.5343,7.6546,26.1735,2.12215
27-Aug-2021 11:20:27,43.387,43.019,3.455522,33.5342,7.6551,26.1734,2.11738
27-Aug-2021 11:30:26,43.557,43.187,3.455594,33.5338,7.6562,26.1729,2.11336
27-Aug-2021 11:40:27,43.395,43.027,3.455629,33.5338,7.6567,26.1728,2.10784
27-Aug-2021 11:50:26,43.424,43.056,3.455659,33.5334,7.6574,26.1724,2.10841
27-Aug-2021 12:00:27,43.498,43.129,3.455755,33.5333,7.6586,26.1721,2.10924
27-Aug-2021 12:10:27,43.427,43.058,3.455779,33.5329,7.6594,26.1717,2.10429
27-Aug-2021 12:20:26,43.284,42.916,3.455821,33.5329,7.6599,26.1716,2.09963
27-Aug-2021 12:30:27,43.25,42.883,3.45588,33.5324,7.661,26.1711,2.09699
27-Aug-2021 12:40:26,43.557,43.187,3.455922,33.5326,7.6612,26.1712,2.09218
27-Aug-2021 12:50:27,43.055,42.689,3.455928,33.5329,7.6612,26.1714,2.08313
27-Aug-2021 13:00:26,43.437,43.068,3.455994,33.533,7.6616,26.1714,2.07403
27-Aug-2021 13:10:27,43.257,42.89,3.456018,33.5332,7.6618,26.1716,2.06421
27-Aug-2021 13:20:26,43.184,42.817,3.456006,33.5328,7.662,26.1713,2.06393
27-Aug-2021 13:30:27,42.936,42.572,3.456047,33.5327,7.6628,26.171,2.05836
27-Aug-2021 13:40:27,42.838,42.474,3.456065,33.5328,7.6629,26.1711,2.05662
27-Aug-2021 13:50:26,42.747,42.384,3.456047,33.5327,7.6629,26.171,2.0471
27-Aug-2021 14:00:27,42.542,42.181,3.456059,33.5326,7.6632,26.1709,2.04419
27-Aug-2021 14:10:26,42.625,42.263,3.456071,33.5329,7.663,26.1712,2.03818
27-Aug-2021 14:20:27,42.624,42.263,3.456071,33.5331,7.6627,26.1714,2.03187
27-Aug-2021 14:30:26,42.533,42.173,3.456023,33.5341,7.6613,26.1723,2.01062
27-Aug-2021 14:40:27,42.163,41.806,3.455981,33.5347,7.6603,26.173,1.99797
27-Aug-2021 14:50:26,42.269,41.911,3.455993,33.5353,7.6598,26.1735,1.99115
27-Aug-2021 15:00:27,42.09,41.733,3.455958,33.5359,7.6589,26.1741,1.98137
27-Aug-2021 15:10:27,42.424,42.064,3.455964,33.5362,7.6585,26.1744,1.97402
27-Aug-2021 15:20:26,42.041,41.684,3.455975,33.5355,7.6595,26.1737,1.98025
27-Aug-2021 15:30:27,42.012,41.656,3.455964,33.536,7.6588,26.1742,1.97103
27-Aug-2021 15:40:26,41.863,41.508,3.455928,33.5359,7.6586,26.1742,1.96153
27-Aug-2021 17:40:27,41.774,41.42,3.455719,33.5377,7.6545,26.1761,1.90923
27-Aug-2021 17:50:26,41.689,41.335,3.455689,33.5381,7.6538,26.1766,1.89429
27-Aug-2021 18:00:27,42.379,42.02,3.455707,33.5382,7.6536,26.1767,1.88693
27-Aug-2021 18:10:27,41.854,41.499,3.455677,33.5387,7.653,26.1771,1.88121
27-Aug-2021 18:20:26,42.263,41.905,3.455671,33.5393,7.6521,26.1777,1.87107
27-Aug-2021 18:30:27,42.296,41.937,3.455671,33.5393,7.652,26.1778,1.86743
27-Aug-2021 18:40:26,42.153,41.795,3.455635,33.54,7.6509,26.1785,1.85509
27-Aug-2021 18:50:27,42.158,41.8,3.455611,33.5406,7.6501,26.179,1.85001
27-Aug-2021 19:00:26,42.202,41.844,3.455587,33.5414,7.6489,26.1799,1.83944
27-Aug-2021 19:10:27,42.427,42.067,3.45557,33.5423,7.6477,26.1808,1.83037
27-Aug-2021 19:20:26,42.108,41.751,3.455546,33.5429,7.6469,26.1814,1.82172
27-Aug-2021 19:30:27,42.736,42.373,3.455552,33.5434,7.6462,26.1819,1.81646
27-Aug-2021 19:40:27,42.331,41.972,3.455486,33.5443,7.6447,26.1828,1.80664
27-Aug-2021 19:50:26,42.485,42.125,3.455462,33.5457,7.643,26.1841,1.79353
27-Aug-2021 20:00:27,42.799,42.436,3.455426,33.5467,7.6413,26.1852,1.78132
27-Aug-2021 20:10:26,42.857,42.493,3.455391,33.5479,7.6397,26.1863,1.77049
27-Aug-2021 20:20:27,42.957,42.592,3.455367,33.5483,7.639,26.1867,1.7628
27-Aug-2021 20:30:26,42.976,42.612,3.455295,33.5498,7.6366,26.1883,1.75226
27-Aug-2021 20:40:27,43.09,42.725,3.455229,33.5511,7.6344,26.1896,1.73713
27-Aug-2021 20:50:26,42.98,42.616,3.455235,33.5512,7.6345,26.1896,1.72967
27-Aug-2021 21:00:27,43.374,43.006,3.455182,33.5525,7.6323,26.191,1.71113
27-Aug-2021 21:10:27,43.425,43.056,3.455062,33.554,7.6294,26.1926,1.69229
27-Aug-2021 21:20:26,43.353,42.985,3.454788,33.5576,7.6227,26.1963,1.65194
27-Aug-2021 21:30:27,43.529,43.16,3.454686,33.5593,7.6197,26.1981,1.61821
27-Aug-2021 21:40:26,43.411,43.043,3.454298,33.563,7.6116,26.2022,1.57506
27-Aug-2021 21:50:27,43.497,43.127,3.4544,33.5623,7.6134,26.2014,1.57402
27-Aug-2021 22:00:26,43.647,43.277,3.454292,33.5629,7.6115,26.2021,1.55971
27-Aug-2021 22:10:27,43.779,43.408,3.454274,33.5634,7.6107,26.2026,1.5454
27-Aug-2021 22:20:26,43.742,43.371,3.454047,33.5652,7.6063,26.2047,1.52598
27-Aug-2021 22:30:27,43.781,43.409,3.454041,33.5652,7.6063,26.2047,1.51453
27-Aug-2021 22:40:27,43.976,43.603,3.453886,33.5662,7.6034,26.2059,1.50577
27-Aug-2021 22:50:26,43.84,43.468,3.453904,33.5657,7.6042,26.2054,1.50402
27-Aug-2021 23:00:27,43.918,43.546,3.453779,33.5662,7.6022,26.2061,1.49229
27-Aug-2021 23:10:26,43.77,43.398,3.453779,33.5662,7.6022,26.2061,1.48596
27-Aug-2021 23:20:27,43.8,43.428,3.453785,33.566,7.6025,26.2058,1.48165
27-Aug-2021 23:30:26,43.811,43.44,3.453516,33.5665,7.599,26.2068,1.4668
27-Aug-2021 23:40:27,43.834,43.462,3.453558,33.566,7.6,26.2062,1.4674
27-Aug-2021 23:50:26,43.801,43.429,3.453695,33.5653,7.6022,26.2053,1.4728
28-Aug-2021 00:00:27,43.784,43.412,3.453808,33.5646,7.6042,26.2045,1.47272
28-Aug-2021 00:10:27,43.703,43.332,3.453832,33.5638,7.6053,26.2038,1.47152
28-Aug-2021 00:20:26,43.665,43.294,3.453832,33.5638,7.6054,26.2037,1.46632
28-Aug-2021 00:30:27,43.807,43.436,3.45388,33.5632,7.6065,26.2031,1.46864
28-Aug-2021 00:40:26,43.534,43.165,3.453862,33.5628,7.6069,26.2027,1.46165
28-Aug-2021 00:50:27,43.554,43.184,3.453904,33.5622,7.6079,26.2021,1.46569
28-Aug-2021 01:00:26,43.61,43.24,3.454017,33.5612,7.6102,26.201,1.47426
28-Aug-2021 01:10:27,43.446,43.077,3.454155,33.5601,7.613,26.1997,1.49083
28-Aug-2021 01:20:26,43.271,42.904,3.454131,33.56,7.6129,26.1996,1.48584
28-Aug-2021 01:30:27,43.226,42.859,3.454172,33.5594,7.6139,26.1991,1.48149
