"","source","date","year","temperature","DO","salinity","potential_density","pres","cond","sampleID"
"40","CTD",2017-08-30 16:42:44,"2017",8.19000005722046,3.83308712838769,33.6828002929688,26.2151861190796,NA,NA,"20170830T164244"
"41","CTD",2017-09-27 21:57:39,"2017",8.24790000915527,1.3682247343868,33.7250003814697,26.2396574020386,NA,NA,"20170927T215739"
"42","CTD",2018-06-12 20:26:02,"2018",8.5188000202179,3.35982816147566,33.4599504470825,25.9910140037537,NA,NA,"20180612T202602"
"43","CTD",2018-07-10 21:39:44,"2018",8.29935026168823,3.15872789101243,33.6100997924805,26.1418237686157,NA,NA,"20180710T213944"
"44","CTD",2018-09-14 20:23:47,"2018",8.84696674346924,1.42369497792562,33.611333211263,26.0591462453206,NA,NA,"20180914T202347"
"45","CTD",2018-09-25 15:18:34,"2018",8.0605665842692,0.761958775739272,33.7735328674316,26.3055845896403,NA,NA,"20180925T151834"
"46","CTD",2019-05-28 20:14:27,"2019",8.44890022277832,3.45053568863392,33.4445991516113,25.9895362854004,NA,NA,"20190528T201427"
"47","CTD",2019-05-28 21:39:24,"2019",8.47499990463257,3.48704741630912,33.4182510375977,25.9649438858032,NA,NA,"20190528T213924"
"48","CTD",2019-06-26 16:02:39,"2019",7.4215749502182,3.14368736716151,33.7442750930786,26.3747158050537,NA,NA,"20190626T160239"
"49","CTD",2019-07-31 16:02:18,"2019",7.86880016326904,3.99285278896093,33.5317001342773,26.1437530517578,NA,NA,"20190731T160218"
"50","CTD",2019-08-29 15:58:25,"2019",7.81459999084473,3.16280070610166,33.6134490966797,26.2158193588257,NA,NA,"20190829T155825"
"51","CTD",2019-10-01 20:11:49,"2019",8.36509990692139,3.44228324671626,33.387749671936,25.9576063156128,NA,NA,"20191001T201149"
"52","CTD",2020-08-04 01:06:14,"2020",7.52855014801025,4.7812484638834,33.418701171875,26.1036310195923,NA,NA,"20200804T010614"
"53","CTD",2020-09-12 20:36:14,"2020",7.56639981269836,3.43388753737807,33.5558490753174,26.2060947418213,NA,NA,"20200912T203614"
"54","CTD",2020-09-30 16:36:26,"2020",8.25966676076253,2.7534549652048,33.3084348042806,25.9111359914144,NA,NA,"20200930T163626"
"55","CTD",2021-06-08 21:52:10,"2021",7.49016666412354,3.36403192173799,33.6764335632324,26.3116919199626,NA,NA,"20210608T215210"
"56","CTD",2021-07-14 19:33:20,"2021",7.18580007553101,2.10010243403196,33.8390998840332,26.482180595398,NA,NA,"20210714T193320"
"57","CTD",2021-08-27 15:31:42,"2021",7.6592001914978,2.25072231814146,33.5792999267578,26.211311340332,NA,NA,"20210827T153142"
"58","CTD",2021-10-08 16:05:21,"2021",8.29737987518311,2.43049424335217,33.4456802368164,26.0131717681885,NA,NA,"20211008T160521"
"59","CTD",2022-06-22 16:50:32,"2022",7.6894998550415,4.84026748628855,33.4216995239258,26.0831413269043,NA,NA,"20220622T165032"
"60","CTD",2022-07-20 23:45:51,"2022",7.39949989318848,3.28319627508879,33.7923011779785,26.415563583374,NA,NA,"20220720T234551"
"61","CTD",2022-08-22 17:54:56,"2022",7.67199993133545,2.23943298168659,33.5346984863281,26.1744346618652,NA,NA,"20220822T175456"
"62","CTD",2022-09-20 18:44:09,"2022",7.70679998397827,0.993747461454868,33.6077995300293,26.2268943786621,NA,NA,"20220920T184409"
"63","CTD",2023-05-31 22:07:31,"2023",7.71059989929199,3.47354331203699,33.7757987976074,26.3583583831787,NA,NA,"20230531T220731"
"64","CTD",2023-06-16 22:02:56,"2023",7.99499988555908,3.8392319549346,33.5391006469727,26.131175994873,NA,NA,"20230616T220256"
"65","CTD",2023-09-29 19:15:23,"2023",13.9509000778198,7.82308189414501,31.9818992614746,23.8731803894043,NA,NA,"20230929T191523"
